variant,n,mse,mae,lrbn_mse,lrbn_mae,mse_delta_vs_lrbn,mse_delta_pct_vs_lrbn,mae_delta_pct_vs_lrbn,harm_rate,win_rate,max_config_harm,config_improved_ratio,improved_configs,total_configs,test_threshold_leakage,coverage,selected_count,selected_harm_rate,oracle_gain_fraction,mean_expected_harm,mean_lambda_scale,boundary_veto_rate,mean_weight_smoothing_teacher,mean_weight_residual_distribution,mean_weight_retrieval_memory,family_rep,k_max,tau_leave,tau_family_gain,tau_family_harm,beta_harm,safe_floor,temperature,risk_gate,tau_expected_harm,dynamic_lambda,boundary_veto,boundary_veto_mult,boundary_gap_quantile,boundary_repair_quantile,calibration_feasible,calibration_score,target_variant
Sparse-Residual-Simplex-CGA,232,9.045291919739665,2.321748969085361,9.1261157455358,2.332075092367097,-0.08082382579613649,-0.8856322663572305,-0.44278690987502045,0.23275862068965517,0.7672413793103449,0.5517241379310345,0.75,6,8,False,1.0,232,0.23275862068965517,0.04264790934676675,0.0014608203798083712,1.0,0.0,0.09552475188516085,0.097628108250589,0.006847139864146196,residual_simplex,2,0.65,0.6,0.04,2.0,0.8,1.0,False,1.0,False,False,1.0,0.75,0.5,False,92.23092862066325,Sparse-Residual-Simplex-CGA
Sparse-Residual-Simplex-CGA,232,8.989721167578164,2.314809895619116,9.1261157455358,2.332075092367097,-0.13639457795763707,-1.4945523551451896,-0.7403362237543991,0.24568965517241378,0.7543103448275862,0.5862068965517241,0.75,6,8,False,1.0,232,0.24568965517241378,0.07197065393563534,0.0014585651367063622,1.0,0.0,0.16697281736147934,0.17110339891252313,0.011923783725815108,residual_simplex,2,0.65,0.6,0.04,4.0,0.65,1.0,False,1.0,False,False,1.0,0.75,0.5,False,99.25100888267082,Sparse-Residual-Simplex-CGA
Sparse-Residual-Simplex-CGA,232,9.044057870503329,2.32166324675654,9.1261157455358,2.332075092367097,-0.08205787503247312,-0.8991544401866334,-0.4464627061104882,0.2413793103448276,0.7586206896551724,0.5517241379310345,0.75,6,8,False,1.0,232,0.2413793103448276,0.043299074018103643,0.0014585651367063622,1.0,0.0,0.09541303849227388,0.09777337080715606,0.006813590700465775,residual_simplex,2,0.65,0.6,0.04,4.0,0.8,1.0,False,1.0,False,False,1.0,0.75,0.5,False,94.09767905418836,Sparse-Residual-Simplex-CGA
Sparse-Residual-Simplex-CGA,232,8.991839408522258,2.314957531197792,9.1261157455358,2.332075092367097,-0.1342763370135438,-1.4713415938439274,-0.7340055709153813,0.24568965517241378,0.7543103448275862,0.5862068965517241,0.75,6,8,False,1.0,232,0.24568965517241378,0.07085293218875638,0.0014608203798083712,1.0,0.0,0.16716831579903155,0.17084918943853075,0.011982494762255845,residual_simplex,2,0.65,0.6,0.06,2.0,0.65,1.0,False,1.0,False,False,1.0,0.75,0.5,False,99.30216268764406,Sparse-Residual-Simplex-CGA
Sparse-Residual-Simplex-CGA,232,9.045291919739665,2.321748969085361,9.1261157455358,2.332075092367097,-0.08082382579613649,-0.8856322663572305,-0.44278690987502045,0.23275862068965517,0.7672413793103449,0.5517241379310345,0.75,6,8,False,1.0,232,0.23275862068965517,0.04264790934676675,0.0014608203798083712,1.0,0.0,0.09552475188516085,0.097628108250589,0.006847139864146196,residual_simplex,2,0.65,0.6,0.06,2.0,0.8,1.0,False,1.0,False,False,1.0,0.75,0.5,False,92.23092862066325,Sparse-Residual-Simplex-CGA
Sparse-Residual-Simplex-CGA,232,8.989721167578164,2.314809895619116,9.1261157455358,2.332075092367097,-0.13639457795763707,-1.4945523551451896,-0.7403362237543991,0.24568965517241378,0.7543103448275862,0.5862068965517241,0.75,6,8,False,1.0,232,0.24568965517241378,0.07197065393563534,0.0014585651367063622,1.0,0.0,0.16697281736147934,0.17110339891252313,0.011923783725815108,residual_simplex,2,0.65,0.6,0.06,4.0,0.65,1.0,False,1.0,False,False,1.0,0.75,0.5,False,99.25100888267082,Sparse-Residual-Simplex-CGA
Sparse-Residual-Simplex-CGA,232,9.044057870503329,2.32166324675654,9.1261157455358,2.332075092367097,-0.08205787503247312,-0.8991544401866334,-0.4464627061104882,0.2413793103448276,0.7586206896551724,0.5517241379310345,0.75,6,8,False,1.0,232,0.2413793103448276,0.043299074018103643,0.0014585651367063622,1.0,0.0,0.09541303849227388,0.09777337080715606,0.006813590700465775,residual_simplex,2,0.65,0.6,0.06,4.0,0.8,1.0,False,1.0,False,False,1.0,0.75,0.5,False,94.09767905418836,Sparse-Residual-Simplex-CGA
Sparse-Residual-Simplex-CGA,232,8.991839408522258,2.314957531197792,9.1261157455358,2.332075092367097,-0.1342763370135438,-1.4713415938439274,-0.7340055709153813,0.24568965517241378,0.7543103448275862,0.5862068965517241,0.75,6,8,False,1.0,232,0.24568965517241378,0.07085293218875638,0.0014608203798083712,1.0,0.0,0.16716831579903155,0.17084918943853075,0.011982494762255845,residual_simplex,2,0.65,0.6,0.1,2.0,0.65,1.0,False,1.0,False,False,1.0,0.75,0.5,False,99.30216268764406,Sparse-Residual-Simplex-CGA
Sparse-Residual-Simplex-CGA,232,9.045291919739665,2.321748969085361,9.1261157455358,2.332075092367097,-0.08082382579613649,-0.8856322663572305,-0.44278690987502045,0.23275862068965517,0.7672413793103449,0.5517241379310345,0.75,6,8,False,1.0,232,0.23275862068965517,0.04264790934676675,0.0014608203798083712,1.0,0.0,0.09552475188516085,0.097628108250589,0.006847139864146196,residual_simplex,2,0.65,0.6,0.1,2.0,0.8,1.0,False,1.0,False,False,1.0,0.75,0.5,False,92.23092862066325,Sparse-Residual-Simplex-CGA
Sparse-Residual-Simplex-CGA,232,8.989721167578164,2.314809895619116,9.1261157455358,2.332075092367097,-0.13639457795763707,-1.4945523551451896,-0.7403362237543991,0.24568965517241378,0.7543103448275862,0.5862068965517241,0.75,6,8,False,1.0,232,0.24568965517241378,0.07197065393563534,0.0014585651367063622,1.0,0.0,0.16697281736147934,0.17110339891252313,0.011923783725815108,residual_simplex,2,0.65,0.6,0.1,4.0,0.65,1.0,False,1.0,False,False,1.0,0.75,0.5,False,99.25100888267082,Sparse-Residual-Simplex-CGA
Sparse-Residual-Simplex-CGA,232,9.044057870503329,2.32166324675654,9.1261157455358,2.332075092367097,-0.08205787503247312,-0.8991544401866334,-0.4464627061104882,0.2413793103448276,0.7586206896551724,0.5517241379310345,0.75,6,8,False,1.0,232,0.2413793103448276,0.043299074018103643,0.0014585651367063622,1.0,0.0,0.09541303849227388,0.09777337080715606,0.006813590700465775,residual_simplex,2,0.65,0.6,0.1,4.0,0.8,1.0,False,1.0,False,False,1.0,0.75,0.5,False,94.09767905418836,Sparse-Residual-Simplex-CGA
NoHarm-Selective-CGA,232,9.082955376917857,2.3273913805414184,9.1261157455358,2.332075092367097,-0.04316036861794382,-0.47293251339446346,-0.20083880750344568,0.39655172413793105,0.603448275862069,0.5172413793103449,1.0,8,8,False,1.0,232,0.39655172413793105,0.022774218741314432,0.0007167612519626379,1.0,0.0,0.01810344827584388,0.1818965517239555,0.0,residual_simplex,1,0.55,0.5,0.03,3.0,0.8,1.0,True,0.04,False,False,1.0,0.75,0.5,False,146.0077120180727,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.082955376917857,2.3273913805414184,9.1261157455358,2.332075092367097,-0.04316036861794382,-0.47293251339446346,-0.20083880750344568,0.39655172413793105,0.603448275862069,0.5172413793103449,1.0,8,8,False,1.0,232,0.39655172413793105,0.022774218741314432,0.0007167612519626379,1.0,0.0,0.01810344827584388,0.1818965517239555,0.0,residual_simplex,1,0.55,0.5,0.03,3.0,0.8,1.0,True,0.06,False,False,1.0,0.75,0.5,False,146.0077120180727,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.082955376917857,2.3273913805414184,9.1261157455358,2.332075092367097,-0.04316036861794382,-0.47293251339446346,-0.20083880750344568,0.39655172413793105,0.603448275862069,0.5172413793103449,1.0,8,8,False,1.0,232,0.39655172413793105,0.022774218741314432,0.0007167612519626379,1.0,0.0,0.01810344827584388,0.1818965517239555,0.0,residual_simplex,1,0.55,0.5,0.03,3.0,0.8,1.0,True,0.08,False,False,1.0,0.75,0.5,False,146.0077120180727,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.103590338059258,2.329610189498767,9.1261157455358,2.332075092367097,-0.022525407476542896,-0.2468236003129745,-0.10569568989558704,0.39655172413793105,0.603448275862069,0.5172413793103449,1.0,8,8,False,1.0,232,0.39655172413793105,0.011885870615450433,0.0007167612519626379,1.0,0.0,0.00905172413792194,0.09094827586197775,0.0,residual_simplex,1,0.55,0.5,0.03,3.0,0.9,1.0,True,0.04,False,False,1.0,0.75,0.5,False,146.50602963430077,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.103590338059258,2.329610189498767,9.1261157455358,2.332075092367097,-0.022525407476542896,-0.2468236003129745,-0.10569568989558704,0.39655172413793105,0.603448275862069,0.5172413793103449,1.0,8,8,False,1.0,232,0.39655172413793105,0.011885870615450433,0.0007167612519626379,1.0,0.0,0.00905172413792194,0.09094827586197775,0.0,residual_simplex,1,0.55,0.5,0.03,3.0,0.9,1.0,True,0.06,False,False,1.0,0.75,0.5,False,146.50602963430077,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.103590338059258,2.329610189498767,9.1261157455358,2.332075092367097,-0.022525407476542896,-0.2468236003129745,-0.10569568989558704,0.39655172413793105,0.603448275862069,0.5172413793103449,1.0,8,8,False,1.0,232,0.39655172413793105,0.011885870615450433,0.0007167612519626379,1.0,0.0,0.00905172413792194,0.09094827586197775,0.0,residual_simplex,1,0.55,0.5,0.03,3.0,0.9,1.0,True,0.08,False,False,1.0,0.75,0.5,False,146.50602963430077,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.080991844811438,2.3272682109388794,9.1261157455358,2.332075092367097,-0.04512390072436403,-0.494448042662523,-0.20612035278532695,0.3793103448275862,0.6206896551724138,0.5172413793103449,1.0,8,8,False,1.0,232,0.3793103448275862,0.023810306039202256,0.0007167612519626367,1.0,0.0,0.01810344827584384,0.18189655172395522,0.0,residual_simplex,1,0.55,0.5,0.03,5.0,0.8,1.0,True,0.04,False,False,1.0,0.75,0.5,False,142.16719085808157,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.080991844811438,2.3272682109388794,9.1261157455358,2.332075092367097,-0.04512390072436403,-0.494448042662523,-0.20612035278532695,0.3793103448275862,0.6206896551724138,0.5172413793103449,1.0,8,8,False,1.0,232,0.3793103448275862,0.023810306039202256,0.0007167612519626367,1.0,0.0,0.01810344827584384,0.18189655172395522,0.0,residual_simplex,1,0.55,0.5,0.03,5.0,0.8,1.0,True,0.06,False,False,1.0,0.75,0.5,False,142.16719085808157,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.080991844811438,2.3272682109388794,9.1261157455358,2.332075092367097,-0.04512390072436403,-0.494448042662523,-0.20612035278532695,0.3793103448275862,0.6206896551724138,0.5172413793103449,1.0,8,8,False,1.0,232,0.3793103448275862,0.023810306039202256,0.0007167612519626367,1.0,0.0,0.01810344827584384,0.18189655172395522,0.0,residual_simplex,1,0.55,0.5,0.03,5.0,0.8,1.0,True,0.08,False,False,1.0,0.75,0.5,False,142.16719085808157,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.102569429194547,2.329542133368244,9.1261157455358,2.332075092367097,-0.023546316341254734,-0.258010274820044,-0.10861395485429258,0.3793103448275862,0.6206896551724138,0.5172413793103449,1.0,8,8,False,1.0,232,0.3793103448275862,0.012424568558596083,0.0007167612519626367,1.0,0.0,0.00905172413792192,0.09094827586197761,0.0,residual_simplex,1,0.55,0.5,0.03,5.0,0.9,1.0,True,0.04,False,False,1.0,0.75,0.5,False,142.6882720629392,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.102569429194547,2.329542133368244,9.1261157455358,2.332075092367097,-0.023546316341254734,-0.258010274820044,-0.10861395485429258,0.3793103448275862,0.6206896551724138,0.5172413793103449,1.0,8,8,False,1.0,232,0.3793103448275862,0.012424568558596083,0.0007167612519626367,1.0,0.0,0.00905172413792192,0.09094827586197761,0.0,residual_simplex,1,0.55,0.5,0.03,5.0,0.9,1.0,True,0.06,False,False,1.0,0.75,0.5,False,142.6882720629392,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.102569429194547,2.329542133368244,9.1261157455358,2.332075092367097,-0.023546316341254734,-0.258010274820044,-0.10861395485429258,0.3793103448275862,0.6206896551724138,0.5172413793103449,1.0,8,8,False,1.0,232,0.3793103448275862,0.012424568558596083,0.0007167612519626367,1.0,0.0,0.00905172413792192,0.09094827586197761,0.0,residual_simplex,1,0.55,0.5,0.03,5.0,0.9,1.0,True,0.08,False,False,1.0,0.75,0.5,False,142.6882720629392,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.082955376917857,2.3273913805414184,9.1261157455358,2.332075092367097,-0.04316036861794382,-0.47293251339446346,-0.20083880750344568,0.39655172413793105,0.603448275862069,0.5172413793103449,1.0,8,8,False,1.0,232,0.39655172413793105,0.022774218741314432,0.0007167612519626379,1.0,0.0,0.01810344827584388,0.1818965517239555,0.0,residual_simplex,1,0.55,0.5,0.05,3.0,0.8,1.0,True,0.04,False,False,1.0,0.75,0.5,False,146.0077120180727,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.082955376917857,2.3273913805414184,9.1261157455358,2.332075092367097,-0.04316036861794382,-0.47293251339446346,-0.20083880750344568,0.39655172413793105,0.603448275862069,0.5172413793103449,1.0,8,8,False,1.0,232,0.39655172413793105,0.022774218741314432,0.0007167612519626379,1.0,0.0,0.01810344827584388,0.1818965517239555,0.0,residual_simplex,1,0.55,0.5,0.05,3.0,0.8,1.0,True,0.06,False,False,1.0,0.75,0.5,False,146.0077120180727,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.082955376917857,2.3273913805414184,9.1261157455358,2.332075092367097,-0.04316036861794382,-0.47293251339446346,-0.20083880750344568,0.39655172413793105,0.603448275862069,0.5172413793103449,1.0,8,8,False,1.0,232,0.39655172413793105,0.022774218741314432,0.0007167612519626379,1.0,0.0,0.01810344827584388,0.1818965517239555,0.0,residual_simplex,1,0.55,0.5,0.05,3.0,0.8,1.0,True,0.08,False,False,1.0,0.75,0.5,False,146.0077120180727,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.103590338059258,2.329610189498767,9.1261157455358,2.332075092367097,-0.022525407476542896,-0.2468236003129745,-0.10569568989558704,0.39655172413793105,0.603448275862069,0.5172413793103449,1.0,8,8,False,1.0,232,0.39655172413793105,0.011885870615450433,0.0007167612519626379,1.0,0.0,0.00905172413792194,0.09094827586197775,0.0,residual_simplex,1,0.55,0.5,0.05,3.0,0.9,1.0,True,0.04,False,False,1.0,0.75,0.5,False,146.50602963430077,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.103590338059258,2.329610189498767,9.1261157455358,2.332075092367097,-0.022525407476542896,-0.2468236003129745,-0.10569568989558704,0.39655172413793105,0.603448275862069,0.5172413793103449,1.0,8,8,False,1.0,232,0.39655172413793105,0.011885870615450433,0.0007167612519626379,1.0,0.0,0.00905172413792194,0.09094827586197775,0.0,residual_simplex,1,0.55,0.5,0.05,3.0,0.9,1.0,True,0.06,False,False,1.0,0.75,0.5,False,146.50602963430077,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.103590338059258,2.329610189498767,9.1261157455358,2.332075092367097,-0.022525407476542896,-0.2468236003129745,-0.10569568989558704,0.39655172413793105,0.603448275862069,0.5172413793103449,1.0,8,8,False,1.0,232,0.39655172413793105,0.011885870615450433,0.0007167612519626379,1.0,0.0,0.00905172413792194,0.09094827586197775,0.0,residual_simplex,1,0.55,0.5,0.05,3.0,0.9,1.0,True,0.08,False,False,1.0,0.75,0.5,False,146.50602963430077,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.080991844811438,2.3272682109388794,9.1261157455358,2.332075092367097,-0.04512390072436403,-0.494448042662523,-0.20612035278532695,0.3793103448275862,0.6206896551724138,0.5172413793103449,1.0,8,8,False,1.0,232,0.3793103448275862,0.023810306039202256,0.0007167612519626367,1.0,0.0,0.01810344827584384,0.18189655172395522,0.0,residual_simplex,1,0.55,0.5,0.05,5.0,0.8,1.0,True,0.04,False,False,1.0,0.75,0.5,False,142.16719085808157,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.080991844811438,2.3272682109388794,9.1261157455358,2.332075092367097,-0.04512390072436403,-0.494448042662523,-0.20612035278532695,0.3793103448275862,0.6206896551724138,0.5172413793103449,1.0,8,8,False,1.0,232,0.3793103448275862,0.023810306039202256,0.0007167612519626367,1.0,0.0,0.01810344827584384,0.18189655172395522,0.0,residual_simplex,1,0.55,0.5,0.05,5.0,0.8,1.0,True,0.06,False,False,1.0,0.75,0.5,False,142.16719085808157,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.080991844811438,2.3272682109388794,9.1261157455358,2.332075092367097,-0.04512390072436403,-0.494448042662523,-0.20612035278532695,0.3793103448275862,0.6206896551724138,0.5172413793103449,1.0,8,8,False,1.0,232,0.3793103448275862,0.023810306039202256,0.0007167612519626367,1.0,0.0,0.01810344827584384,0.18189655172395522,0.0,residual_simplex,1,0.55,0.5,0.05,5.0,0.8,1.0,True,0.08,False,False,1.0,0.75,0.5,False,142.16719085808157,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.102569429194547,2.329542133368244,9.1261157455358,2.332075092367097,-0.023546316341254734,-0.258010274820044,-0.10861395485429258,0.3793103448275862,0.6206896551724138,0.5172413793103449,1.0,8,8,False,1.0,232,0.3793103448275862,0.012424568558596083,0.0007167612519626367,1.0,0.0,0.00905172413792192,0.09094827586197761,0.0,residual_simplex,1,0.55,0.5,0.05,5.0,0.9,1.0,True,0.04,False,False,1.0,0.75,0.5,False,142.6882720629392,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.102569429194547,2.329542133368244,9.1261157455358,2.332075092367097,-0.023546316341254734,-0.258010274820044,-0.10861395485429258,0.3793103448275862,0.6206896551724138,0.5172413793103449,1.0,8,8,False,1.0,232,0.3793103448275862,0.012424568558596083,0.0007167612519626367,1.0,0.0,0.00905172413792192,0.09094827586197761,0.0,residual_simplex,1,0.55,0.5,0.05,5.0,0.9,1.0,True,0.06,False,False,1.0,0.75,0.5,False,142.6882720629392,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.102569429194547,2.329542133368244,9.1261157455358,2.332075092367097,-0.023546316341254734,-0.258010274820044,-0.10861395485429258,0.3793103448275862,0.6206896551724138,0.5172413793103449,1.0,8,8,False,1.0,232,0.3793103448275862,0.012424568558596083,0.0007167612519626367,1.0,0.0,0.00905172413792192,0.09094827586197761,0.0,residual_simplex,1,0.55,0.5,0.05,5.0,0.9,1.0,True,0.08,False,False,1.0,0.75,0.5,False,142.6882720629392,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.082955376917857,2.3273913805414184,9.1261157455358,2.332075092367097,-0.04316036861794382,-0.47293251339446346,-0.20083880750344568,0.39655172413793105,0.603448275862069,0.5172413793103449,1.0,8,8,False,1.0,232,0.39655172413793105,0.022774218741314432,0.0007167612519626379,1.0,0.0,0.01810344827584388,0.1818965517239555,0.0,residual_simplex,1,0.55,0.5,0.08,3.0,0.8,1.0,True,0.04,False,False,1.0,0.75,0.5,False,146.0077120180727,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.082955376917857,2.3273913805414184,9.1261157455358,2.332075092367097,-0.04316036861794382,-0.47293251339446346,-0.20083880750344568,0.39655172413793105,0.603448275862069,0.5172413793103449,1.0,8,8,False,1.0,232,0.39655172413793105,0.022774218741314432,0.0007167612519626379,1.0,0.0,0.01810344827584388,0.1818965517239555,0.0,residual_simplex,1,0.55,0.5,0.08,3.0,0.8,1.0,True,0.06,False,False,1.0,0.75,0.5,False,146.0077120180727,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.082955376917857,2.3273913805414184,9.1261157455358,2.332075092367097,-0.04316036861794382,-0.47293251339446346,-0.20083880750344568,0.39655172413793105,0.603448275862069,0.5172413793103449,1.0,8,8,False,1.0,232,0.39655172413793105,0.022774218741314432,0.0007167612519626379,1.0,0.0,0.01810344827584388,0.1818965517239555,0.0,residual_simplex,1,0.55,0.5,0.08,3.0,0.8,1.0,True,0.08,False,False,1.0,0.75,0.5,False,146.0077120180727,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.103590338059258,2.329610189498767,9.1261157455358,2.332075092367097,-0.022525407476542896,-0.2468236003129745,-0.10569568989558704,0.39655172413793105,0.603448275862069,0.5172413793103449,1.0,8,8,False,1.0,232,0.39655172413793105,0.011885870615450433,0.0007167612519626379,1.0,0.0,0.00905172413792194,0.09094827586197775,0.0,residual_simplex,1,0.55,0.5,0.08,3.0,0.9,1.0,True,0.04,False,False,1.0,0.75,0.5,False,146.50602963430077,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.103590338059258,2.329610189498767,9.1261157455358,2.332075092367097,-0.022525407476542896,-0.2468236003129745,-0.10569568989558704,0.39655172413793105,0.603448275862069,0.5172413793103449,1.0,8,8,False,1.0,232,0.39655172413793105,0.011885870615450433,0.0007167612519626379,1.0,0.0,0.00905172413792194,0.09094827586197775,0.0,residual_simplex,1,0.55,0.5,0.08,3.0,0.9,1.0,True,0.06,False,False,1.0,0.75,0.5,False,146.50602963430077,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.103590338059258,2.329610189498767,9.1261157455358,2.332075092367097,-0.022525407476542896,-0.2468236003129745,-0.10569568989558704,0.39655172413793105,0.603448275862069,0.5172413793103449,1.0,8,8,False,1.0,232,0.39655172413793105,0.011885870615450433,0.0007167612519626379,1.0,0.0,0.00905172413792194,0.09094827586197775,0.0,residual_simplex,1,0.55,0.5,0.08,3.0,0.9,1.0,True,0.08,False,False,1.0,0.75,0.5,False,146.50602963430077,NoHarm-Selective-CGA
NoHarm-Selective-CGA,232,9.080991844811438,2.3272682109388794,9.1261157455358,2.332075092367097,-0.04512390072436403,-0.494448042662523,-0.20612035278532695,0.3793103448275862,0.6206896551724138,0.5172413793103449,1.0,8,8,False,1.0,232,0.3793103448275862,0.023810306039202256,0.0007167612519626367,1.0,0.0,0.01810344827584384,0.18189655172395522,0.0,residual_simplex,1,0.55,0.5,0.08,5.0,0.8,1.0,True,0.04,False,False,1.0,0.75,0.5,False,142.16719085808157,NoHarm-Selective-CGA
